Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,604,1318,3/13/2023,Emilio Flores,Totonicapan,Totonicapan,1-4467-6898-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,432,7486,4/20/2023,Ana Medina,El Progreso,Sanarate,1-64573-917-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,495,1254,12/13/2023,Alejandro Ramirez,Chimaltenango,San Martin Jilotepeque,1-84912-090-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,181,4181,9/19/2023,Cristian Navarro,Quiche,Chichicastenango,0-05-739189-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,695,2256,6/27/2023,Ana Vargas,Baja Verapaz,San Jeronimo,0-19-930810-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,391,7720,10/28/2023,Ismael Sanchez,Quetzaltenango,San Carlos Sija,0-8104-0127-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,976,5558,9/24/2023,Andres Pacheco,Alta Verapaz,Santa Cruz Verapaz,0-242-73788-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,770,1360,6/28/2023,Daniel Rodriguez,Totonicapan,San Andres Xecul,1-86631-357-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,255,3182,3/13/2023,Sebastian Ibarra,Izabal,Puerto Barrios,1-82059-734-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,906,1986,12/5/2023,Emilio Velasquez,Alta Verapaz,Tucuru,1-60055-967-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,874,1705,8/1/2023,Vicente Cruz,Quiche,Chichicastenango,1-09-353075-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,607,3988,1/19/2023,Emilio Rivera,Zacapa,Gualan,0-12-274045-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,103,5197,2/15/2023,Josefa Soto,Quetzaltenango,Salcaja,1-193-59803-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,724,1281,7/29/2023,Fabiola Mendoza,Totonicapan,San Bartolo,0-09-263638-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,727,3134,7/10/2023,Estela Jimenez,Izabal,Livingston,0-516-23850-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,841,6351,5/14/2023,Esperanza Martinez,Baja Verapaz,Salama,0-576-54849-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,462,3701,1/27/2023,Ines Sanchez,San Marcos,San Marcos,1-84967-697-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,593,852,2/6/2023,Mario Silva,Jalapa,San Pedro Pinula,0-9536521-0-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,296,3672,12/17/2023,Patricia Martinez,Zacapa,La Union,1-86054-242-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,803,4282,8/18/2023,Simon Campos,Jalapa,San Luis Jilotepeque,1-71719-151-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,917,6319,5/28/2023,Rafael Vega,Jutiapa,Agua Blanca,0-88884-831-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,296,5250,6/5/2023,Sandra Vega,Solola,San Juan La Laguna,1-03-597767-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,886,7995,4/30/2023,Isabel Ponce,Izabal,Puerto Barrios,0-7165-4826-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,259,4743,12/13/2023,Andrea Ramirez,San Marcos,San Marcos,0-347-58500-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,241,1156,1/29/2023,Ernesto Soto,Jalapa,Mataquescuintla,1-80943-996-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,709,5789,7/22/2023,Rosa Guzman,Quiche,Uspantan,0-9827450-9-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,956,5376,5/24/2023,Eduardo Ibarra,Quetzaltenango,Quetzaltenango,1-74456-423-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,638,6053,5/27/2023,Julio Pacheco,Escuintla,Escuintla,1-904870-46-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,643,1701,9/8/2023,Hugo Silva,Alta Verapaz,Santa Cruz Verapaz,0-85352-756-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,625,1460,9/6/2023,Sandra Salazar,Alta Verapaz,Coban,1-4738-5737-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,892,4160,3/15/2023,Ernesto Campos,Izabal,Livingston,1-9750-8586-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,880,6778,2/21/2023,Francisco Ibarra,Chimaltenango,San Martin Jilotepeque,1-348-19026-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,961,1437,1/8/2023,Cristian Cortes,Huehuetenango,San Pedro Necta,0-613-23902-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,309,6831,1/9/2023,Ricardo Salazar,Chiquimula,Esquipulas,0-237-46392-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,248,4730,11/14/2023,Ricardo Ibarra,Retalhuleu,Champerico,1-183-48272-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,668,6307,8/11/2023,angela Gonzalez,El Progreso,Guastatoya,0-471-19669-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,772,6373,7/7/2023,Gloria Ortiz,El Progreso,San Agustin Acasaguastlan,1-380-90182-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,232,3560,6/1/2023,Maria Velasquez,Zacapa,Rio Hondo,0-87351-730-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,545,1817,11/1/2023,Sofia Torres,San Marcos,Tejutla,0-927218-86-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,861,7280,11/10/2023,Veronica Mendoza,Santa Rosa,San Juan Tecuaco,0-212-54897-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,113,4487,12/18/2023,Mirta Jimenez,Sacatepequez,Pastores,0-505-37721-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,920,4081,3/8/2023,Francisco Mendoza,Chimaltenango,Comalapa,0-8050-3234-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,168,4996,9/1/2023,Adriana Medina,Quiche,Santo Tomas Chichicastenango,0-276-41090-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,867,3554,9/28/2023,Gabriel Lopez,Izabal,Livingston,0-568-55441-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,247,1980,12/4/2023,Pedro Ramos,Totonicapan,San Cristobal Totonicapan,0-8309-6848-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,445,6884,8/1/2023,Laura Acosta,Escuintla,Santa Lucia Cotzumalguapa,0-300-06803-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,993,1063,3/6/2023,Julia Molina,Santa Rosa,Cuilapa,0-219-21631-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,928,3884,12/25/2023,Tomas Romero,Guatemala,Mixco,0-8489-8366-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,743,3322,12/17/2023,Ignacio Alvarez,Jalapa,Monjas,1-283-82863-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,379,2877,12/27/2023,Yolanda Pacheco,Jutiapa,Jutiapa,0-668-56418-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,455,5067,10/23/2023,Felipe Velasquez,Baja Verapaz,San Jeronimo,1-4533-2250-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,919,5063,5/14/2023,Martin Silva,Escuintla,La Gomera,0-307-05896-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,494,844,4/6/2023,Daniel Castro,Retalhuleu,Champerico,1-72886-126-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,954,7895,5/6/2023,Isabel Gonzalez,Totonicapan,Momostenango,0-437-73703-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,199,7316,6/19/2023,Carmen Cabrera,Retalhuleu,Retalhuleu,1-67250-522-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,788,1980,4/10/2023,Ramon Cabrera,Totonicapan,San Andres Xecul,1-139-61524-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,743,920,11/18/2023,Diego Ortiz,Escuintla,La Gomera,1-227-45043-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,441,5207,6/5/2023,Jose Ramirez,El Progreso,San Antonio La Paz,1-911979-56-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,746,2080,5/6/2023,Carlos Sanchez,Alta Verapaz,Santa Cruz Verapaz,0-572-37434-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,983,7896,9/7/2023,Beatriz Castillo,Solola,San Juan La Laguna,1-910882-23-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,903,1439,7/6/2023,Francisco Cortes,Santa Rosa,Santa Maria Ixhuatan,1-303-92302-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,210,3564,7/25/2023,Teresa Torres,Solola,Solola,0-340-53213-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,576,1974,6/7/2023,Estela Espinoza,Suchitepequez,San Bernardino,1-902535-22-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,256,6814,1/30/2023,Raul Aguilar,Quetzaltenango,Olintepeque,0-7449-0526-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,228,3559,12/7/2023,Olga Medina,Santa Rosa,Oratorio,1-952371-19-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,380,5100,3/12/2023,Isabel Diaz,Zacapa,Teculutan,1-213-28653-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,977,899,11/16/2023,Carolina Gomez,Quetzaltenango,Olintepeque,0-307-63660-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,885,5858,2/1/2023,Oscar Fernandez,Escuintla,Palin,1-67894-194-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,899,6638,10/19/2023,Carmen Paredes,Baja Verapaz,San Jeronimo,1-144-95745-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,861,5349,9/6/2023,Monica Soto,Chiquimula,San Jose La Arada,1-4649-2678-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,292,6169,3/19/2023,Mariana Salazar,Jutiapa,Agua Blanca,0-10-135870-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,747,1929,12/3/2023,Veronica Ponce,Guatemala,Villa Nueva,1-995148-53-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,237,3967,5/1/2023,Roberto Diaz,Quiche,Nebaj,1-5185-7407-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,215,4479,7/31/2023,Felipe Pacheco,Suchitepequez,San Antonio Suchitepequez,0-404-46370-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,924,2183,8/29/2023,Adrian Velasquez,Chiquimula,Chiquimula,0-361-20180-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,248,5035,3/16/2023,Ines Paredes,Jalapa,San Pedro Pinula,1-333-03272-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,170,3756,11/18/2023,Rosa Leon,Escuintla,Tiquisate,1-59137-083-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,710,3476,1/15/2023,Hugo Acosta,El Progreso,Guastatoya,0-352-66627-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,272,7608,12/25/2023,Oscar Castro,San Marcos,Concepcion Tutuapa,1-80191-048-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,897,1197,4/30/2023,Olga Ortiz,Quiche,Nebaj,0-504-96794-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,300,2960,5/10/2023,Sebastian Guerrero,Quiche,Nebaj,0-624-60781-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,354,6952,4/26/2023,Julio Salazar,Santa Rosa,Oratorio,1-4937-5737-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,665,4280,4/10/2023,Estela Hernandez,Solola,San Lucas Toliman,0-296-20402-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,674,6515,4/29/2023,Julio Velasquez,Suchitepequez,Patulul,1-05-878501-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,885,1983,1/3/2023,Valeria Cruz,Totonicapan,San Andres Xecul,1-09-515431-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,776,6477,2/10/2023,Carolina Navarro,Escuintla,Tiquisate,0-7254-3301-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,110,7600,1/16/2023,Raquel Martinez,Quiche,Chichicastenango,1-4255-8699-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,382,4611,8/5/2023,Julio Vazquez,Solola,San Pedro La Laguna,0-10-939845-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,974,670,1/20/2023,Margarita Cruz,Solola,San Pedro La Laguna,0-86040-998-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,948,802,4/29/2023,Julio Lopez,El Progreso,San Agustin Acasaguastlan,1-9792-2238-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,292,4398,10/5/2023,Paola Ramirez,Baja Verapaz,San Jeronimo,1-202-27091-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,195,6856,1/14/2023,Fabiola Guerrero,Suchitepequez,Mazatenango,0-207-70099-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,891,2963,4/4/2023,Pedro Hernandez,Zacapa,Teculutan,1-00-910918-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,726,7089,6/16/2023,angela Castillo,Jalapa,Mataquescuintla,0-601-66325-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,318,3830,10/29/2023,Arturo Navarro,Chimaltenango,Chimaltenango,1-306-60616-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,118,7399,11/26/2023,Sofia Soto,Quiche,Santa Cruz del Quiche,0-7893-3336-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,974,1702,2/19/2023,Luisa Ibarra,Jalapa,Monjas,1-75649-383-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,966,2921,9/9/2023,Ignacio Jimenez,Solola,Panajachel,0-616-06584-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,405,7207,6/13/2023,Hugo Jimenez,Escuintla,Palin,0-394-71717-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,461,6600,9/3/2023,Diego Ponce,Escuintla,Santa Lucia Cotzumalguapa,0-474-30954-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,332,1095,9/25/2023,Marcelo Alvarez,Solola,Solola,1-80403-491-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,441,7499,3/6/2023,Cristian Cruz,Huehuetenango,San Juan Atitan,0-934949-22-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,705,6449,9/25/2023,Enrique Mendoza,Guatemala,Mixco,0-16-693966-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,845,7090,1/12/2023,Emilio Vazquez,Alta Verapaz,Santa Cruz Verapaz,0-01-847625-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,322,5831,6/25/2023,Carolina Molina,Chimaltenango,Comalapa,1-165-28476-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,184,4661,1/23/2023,Gabriela Reyes,Quiche,Santa Cruz del Quiche,1-152-11793-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,415,4704,3/28/2023,Juan Navarro,Huehuetenango,San Pedro Necta,1-184-32063-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,690,3653,5/20/2023,Laura Cabrera,Alta Verapaz,Santa Cruz Verapaz,1-5085-2611-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,178,3935,11/10/2023,Monica Guzman,Chiquimula,Esquipulas,0-639-55916-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,413,2405,5/4/2023,Pablo Silva,Quetzaltenango,San Carlos Sija,0-296-13157-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,362,4014,4/30/2023,Josefa Reyes,Huehuetenango,Huehuetenango,1-153-25688-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,329,3173,11/26/2023,Pablo Leon,Jutiapa,El Progreso,1-309-47128-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,470,1414,6/20/2023,Carolina Rodriguez,Suchitepequez,San Bernardino,0-8259-3661-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,648,4243,10/8/2023,Alejandra Pacheco,San Marcos,Sibinal,0-8015-1332-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,695,5580,6/9/2023,Teresa Aguilar,San Marcos,San Pedro Sacatepequez,1-85497-821-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,998,4880,6/15/2023,Isabel Gonzalez,Alta Verapaz,San Cristabal Verapaz,0-7679-3443-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,829,4767,5/20/2023,angela Ortiz,Totonicapan,Momostenango,0-376-87295-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,437,6581,6/2/2023,Manuel Perez,Baja Verapaz,Salama,1-68002-044-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,709,7707,12/15/2023,Patricia Flores,El Progreso,Guastatoya,1-78567-146-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,188,3093,7/20/2023,Paola Jimenez,Huehuetenango,Colotenango,1-902077-19-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,457,4135,10/2/2023,Mario Jimenez,Quiche,Chichicastenango,1-55975-140-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,152,4159,7/8/2023,Marcelo Lopez,El Progreso,Sanarate,0-366-34796-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,536,4024,3/5/2023,Alonso Navarro,Peten,Santa Elena,1-60254-961-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,880,7286,7/30/2023,Claudia Reyes,Izabal,Los Amates,1-08-717745-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,302,5210,8/1/2023,Fabiola Gomez,Santa Rosa,Oratorio,0-15-672729-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,691,3963,7/24/2023,Sofia Vargas,Alta Verapaz,Coban,0-692-82907-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,693,2871,4/4/2023,Jorge Soto,Solola,San Pedro La Laguna,1-08-373952-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,456,1484,11/21/2023,Gabriela Diaz,Solola,San Lucas Toliman,1-258-20230-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,796,4089,12/27/2023,Raquel Reyes,Huehuetenango,La Democracia,1-4714-0204-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,335,3622,7/2/2023,Pedro Garcia,Zacapa,Gualan,1-945202-69-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,536,6934,3/16/2023,Teresa Lopez,Jutiapa,Santa Catarina Mita,1-256-28210-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,939,3951,11/17/2023,Sofia Ponce,Jutiapa,Santa Catarina Mita,1-84563-538-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,630,4130,12/21/2023,Sofia Guerrero,Santa Rosa,Cuilapa,0-11-256376-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,925,5140,1/27/2023,Claudia Navarro,El Progreso,San Agustin Acasaguastlan,0-86024-373-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,265,5529,9/28/2023,Fabiola Ortiz,Escuintla,Palin,1-4612-2125-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,105,6581,10/30/2023,Martin Vazquez,Jutiapa,Agua Blanca,1-5278-8901-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,505,3797,8/9/2023,Gloria Paredes,Chimaltenango,Comalapa,0-88380-623-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,237,4703,11/4/2023,Fernando Salazar,Zacapa,La Union,1-74958-055-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,501,7950,2/11/2023,Aurora Vega,Chiquimula,Camotan,1-00-804288-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,529,3128,3/16/2023,angela Cruz,Baja Verapaz,Purulha,0-12-575295-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,825,7013,1/3/2023,Alonso Pacheco,Baja Verapaz,Purulha,0-208-65556-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,943,6532,8/18/2023,Roberto Gonzalez,Huehuetenango,La Democracia,0-519-96199-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,179,4221,6/9/2023,angela Salazar,Jutiapa,Jutiapa,1-71480-720-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,611,521,7/27/2023,Carmen Alvarez,Jalapa,Mataquescuintla,0-631-97000-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,180,7142,2/20/2023,Pilar Cruz,Zacapa,Rio Hondo,0-592-70323-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,403,4412,7/14/2023,Gustavo Vargas,Huehuetenango,La Democracia,0-89121-547-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,149,1173,3/4/2023,Pedro Castro,Huehuetenango,La Democracia,1-209-05318-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,964,5766,10/9/2023,angela Aguilar,Huehuetenango,La Democracia,1-905757-74-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,792,942,6/23/2023,Marcelo Diaz,Guatemala,Guatemala City,0-610-40244-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,758,3565,11/29/2023,Raul Reyes,Escuintla,Tiquisate,0-926223-37-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,404,7647,1/22/2023,Carolina Chavez,Santa Rosa,San Juan Tecuaco,1-03-574422-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,468,4926,10/10/2023,Esperanza Campos,Totonicapan,San Andres Xecul,0-473-24171-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,339,4168,4/29/2023,Diana Ibarra,Chimaltenango,Comalapa,1-196-88077-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,201,531,6/11/2023,Alfredo Fernandez,Alta Verapaz,Coban,0-474-47975-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,395,6238,10/17/2023,Luis Vazquez,Solola,San Lucas Toliman,1-4101-1291-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,970,6562,2/28/2023,Andrea Perez,Chiquimula,Esquipulas,1-83307-057-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,539,6167,2/5/2023,Eduardo Gomez,Alta Verapaz,Tucuru,0-934864-64-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,875,1044,8/11/2023,Alfredo Reyes,San Marcos,Sibinal,0-87050-690-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,616,4627,3/19/2023,Paola Ortiz,El Progreso,San Agustin Acasaguastlan,0-411-55275-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,328,6474,10/25/2023,Gustavo Lopez,Jalapa,San Pedro Pinula,0-320-46138-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,464,3492,7/29/2023,Teresa Vega,Chiquimula,Concepcion Las Minas,0-362-94243-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,968,7391,2/27/2023,Manuel Medina,Izabal,El Estor,1-9734-9061-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,117,6810,6/24/2023,Lorena Reyes,San Marcos,Sibinal,0-9811601-1-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,880,6494,5/12/2023,Emilio Pacheco,Escuintla,Palin,1-295-54004-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,219,1716,3/27/2023,Carmen Ibarra,Jalapa,Mataquescuintla,1-963770-07-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,562,596,3/22/2023,Teresa Cortes,Alta Verapaz,Santa Cruz Verapaz,0-417-52581-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,605,5383,1/16/2023,Simon Navarro,Alta Verapaz,Tactic,0-7504-5164-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,654,1967,11/10/2023,Samuel Martinez,Zacapa,La Union,0-08-301769-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,310,3513,10/14/2023,Gloria Lopez,Alta Verapaz,San Cristabal Verapaz,1-4527-3967-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,121,2629,8/29/2023,Josefa Campos,Escuintla,Tiquisate,1-9736-2330-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,797,1507,10/12/2023,Andres Ramirez,Retalhuleu,San Sebastian,1-4042-9280-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,965,5645,3/8/2023,Alonso Ortiz,Baja Verapaz,Cubulco,0-431-20642-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,848,6954,1/28/2023,Luisa Velasquez,Izabal,Puerto Barrios,0-11-776711-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,1000,4597,2/24/2023,Julia Medina,Guatemala,Santa Catarina Pinula,0-87428-854-1
