Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,615,2965,7/14/2024,Fabiola Fernandez,Guatemala,Guatemala City,0-7132-7813-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,879,7003,6/6/2024,Susana Guzman,Solola,San Juan La Laguna,1-145-84232-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,301,7857,4/13/2024,Jose Mendoza,Solola,Solola,1-297-21206-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,539,747,1/31/2024,Salvador Campos,Alta Verapaz,Tucuru,1-4763-2591-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,872,5550,4/27/2024,Vicente Castillo,Retalhuleu,Champerico,1-259-56852-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,487,5249,1/8/2024,Gloria Ortiz,Huehuetenango,San Pedro Necta,0-8226-2725-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,126,1617,7/13/2024,Maria Ramirez,Sacatepequez,Jocotenango,1-141-49140-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,942,4607,1/12/2024,Lorena Mendoza,Chiquimula,Camotan,1-63564-381-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,334,3982,1/12/2024,Ruth Fernandez,Quiche,Santa Cruz del Quiche,0-303-04639-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,616,4452,6/20/2024,Carmen Diaz,Sacatepequez,Ciudad Vieja,0-652-06437-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,303,4280,5/5/2024,Ignacio Torres,Totonicapan,Totonicapan,0-13-231489-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,509,5656,7/12/2024,Ruth Ramirez,Huehuetenango,San Juan Atitan,0-653-88668-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,973,1080,1/20/2024,Josefa Paredes,Izabal,El Estor,1-246-31374-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,302,7942,8/28/2024,Luisa Molina,Izabal,Los Amates,1-220-47418-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,121,1166,7/5/2024,Sandra Pacheco,Jutiapa,Santa Catarina Mita,0-85372-143-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,829,4059,2/4/2024,Susana Rodriguez,Sacatepequez,Sumpango,1-4664-9658-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,500,1658,3/14/2024,Carmen Molina,Jalapa,San Pedro Pinula,1-118-65649-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,704,1356,4/24/2024,Josefa Castro,Chiquimula,Camotan,0-341-28340-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,689,5473,6/9/2024,Emilio Navarro,Chiquimula,Concepcion Las Minas,0-19-174594-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,980,2002,8/4/2024,Ines Hernandez,Sacatepequez,Pastores,1-929916-29-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,414,7108,2/27/2024,Ernesto Acosta,Quiche,Chichicastenango,1-939647-83-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,244,5821,7/1/2024,Ignacio Martinez,Jutiapa,Asuncion Mita,1-9786-5409-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,872,6905,7/25/2024,Beatriz Castro,San Marcos,Concepcion Tutuapa,1-77379-188-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,147,648,1/29/2024,Josefa Chavez,Guatemala,San Miguel Petapa,0-06-479903-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,202,6916,9/2/2024,Esteban Leon,Sacatepequez,Sumpango,1-83415-585-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,867,7172,6/7/2024,Marcela Aguilar,Huehuetenango,Huehuetenango,0-16-367980-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,841,5244,6/18/2024,Raul Cabrera,Quetzaltenango,Cantel,0-925051-19-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,753,4420,6/18/2024,Tomas Acosta,Baja Verapaz,Purulha,1-338-19890-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,225,1806,2/1/2024,Pilar Soto,Jalapa,San Pedro Pinula,1-68515-986-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,913,2370,5/23/2024,Luisa Espinoza,Baja Verapaz,Rabinal,0-644-11006-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,401,1667,2/13/2024,Cristian Chavez,Jalapa,Monjas,0-7184-9122-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,908,6581,1/10/2024,Estela Alvarez,El Progreso,Sanarate,1-942019-62-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,884,3013,9/2/2024,Maria Vargas,Alta Verapaz,Santa Cruz Verapaz,1-393-36047-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,864,2849,3/21/2024,Isabel Martinez,Suchitepequez,San Antonio Suchitepequez,0-392-76877-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,352,6366,3/11/2024,Margarita Castro,Totonicapan,San Bartolo,1-84077-903-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,239,6045,2/14/2024,Fernando Diaz,Quetzaltenango,Salcaja,1-944951-50-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,353,5028,4/27/2024,Yolanda Ortiz,Escuintla,Tiquisate,0-7647-0942-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,658,5869,5/22/2024,Andres Rodriguez,Sacatepequez,Jocotenango,1-967031-53-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,586,2529,9/4/2024,Diana Paredes,Jutiapa,Asuncion Mita,0-395-40972-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,569,3676,1/31/2024,Esperanza Ponce,Huehuetenango,La Democracia,0-443-72159-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,636,2255,3/16/2024,Javier Castillo,Jalapa,San Luis Jilotepeque,0-332-06465-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,683,1480,7/1/2024,Paola Rodriguez,Totonicapan,Momostenango,0-329-33185-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,379,6723,2/22/2024,Lucia Torres,Sacatepequez,Pastores,0-88185-064-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,453,7233,9/1/2024,Natalia Cabrera,Sacatepequez,Antigua Guatemala,0-590-97940-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,499,6044,3/7/2024,Veronica Mendoza,Peten,Poptun,1-83277-316-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,554,732,7/17/2024,Javier Chavez,Escuintla,La Gomera,1-286-32537-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,424,1634,8/14/2024,Alejandra Ortiz,Jalapa,San Pedro Pinula,1-4730-6936-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,586,1991,8/25/2024,Natalia Morales,Baja Verapaz,Rabinal,0-903589-85-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,225,783,4/2/2024,Miguel Rivera,Retalhuleu,San Felipe,1-4919-5205-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,449,5073,9/7/2024,Raul Cortes,Sacatepequez,Sumpango,0-8265-8492-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,421,1715,1/3/2024,Maria Paredes,Suchitepequez,Mazatenango,1-03-642703-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,212,4638,4/23/2024,Natalia Fernandez,Chiquimula,Camotan,0-7260-1329-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,109,2663,2/9/2024,Patricia Torres,Huehuetenango,Huehuetenango,1-59721-568-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,462,1901,4/28/2024,Susana Pacheco,Escuintla,La Gomera,1-4707-3133-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,770,5481,8/2/2024,Adrian Diaz,Baja Verapaz,Salama,0-09-963040-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,960,1059,4/4/2024,Arturo Romero,Guatemala,San Miguel Petapa,1-994151-94-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,304,1661,4/25/2024,Ramon Flores,Quiche,Chichicastenango,1-08-859185-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,752,6625,3/3/2024,Sebastian Gomez,Izabal,Morales,1-4770-3732-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,207,1377,5/7/2024,Sandra Ramos,Alta Verapaz,Santa Cruz Verapaz,1-185-87681-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,348,2307,7/21/2024,Alfredo Torres,Quiche,Chichicastenango,0-12-167431-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,851,7444,8/12/2024,Ignacio Ramos,Chimaltenango,Tecpan Guatemala,1-933580-76-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,883,7858,1/16/2024,Francisco Silva,Jalapa,San Luis Jilotepeque,0-200-97029-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,606,4784,5/10/2024,Pilar Fernandez,Peten,Santa Elena,1-5252-2062-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,639,1380,9/11/2024,Ramon Garcia,Solola,San Juan La Laguna,1-68409-265-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,188,516,6/1/2024,Adrian Campos,Santa Rosa,San Juan Tecuaco,0-85868-960-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,896,1090,9/10/2024,Jorge Ramirez,San Marcos,San Pedro Sacatepequez,0-7373-4529-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,210,6543,3/6/2024,Roberto Alvarez,Totonicapan,Totonicapan,1-395-94237-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,610,4581,8/29/2024,Ernesto Vazquez,Totonicapan,Momostenango,1-888157-05-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,544,3955,9/1/2024,Aurora Gonzalez,Chiquimula,Camotan,0-691-75588-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,712,2056,6/28/2024,Pilar Rodriguez,Solola,Solola,0-263-05229-X
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,679,7606,4/17/2024,Eduardo Alvarez,Retalhuleu,San Felipe,1-218-25614-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,159,7076,8/14/2024,Hugo Acosta,Solola,Solola,1-902145-43-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,281,6289,9/9/2024,Marcos Guerrero,Alta Verapaz,San Cristabal Verapaz,1-187-07639-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,147,6891,7/10/2024,Julia Alvarez,Retalhuleu,San Sebastian,0-18-323949-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,134,2173,2/13/2024,Ismael Silva,Huehuetenango,Huehuetenango,1-7332716-2-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,251,6363,2/29/2024,Gabriel Chavez,Baja Verapaz,Cubulco,0-9599377-7-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,448,5071,8/22/2024,Monica Leon,Huehuetenango,San Juan Atitan,0-85756-094-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,954,4400,7/24/2024,Sandra Hernandez,Quiche,Chichicastenango,1-79234-984-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,608,6279,5/26/2024,Mariana Sanchez,Quiche,Chichicastenango,1-5429-4540-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,931,5219,1/9/2024,Yolanda Castillo,Suchitepequez,San Antonio Suchitepequez,1-72471-884-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,715,1019,4/3/2024,Estela Ponce,Baja Verapaz,San Jeronimo,1-387-03944-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,726,4264,1/22/2024,Miguel Ibarra,Baja Verapaz,Purulha,0-7777-0872-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,189,736,9/2/2024,Lucia Mendoza,Jutiapa,Jutiapa,1-80920-293-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,434,5812,1/17/2024,Mario Navarro,El Progreso,Sanarate,1-101-85983-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,363,4696,2/10/2024,Gustavo Paredes,Suchitepequez,Chicacao,1-903825-43-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,688,5668,8/3/2024,Andres Salazar,Peten,Sayaxche,0-580-53351-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,897,4158,2/13/2024,Ana Alvarez,Santa Rosa,Cuilapa,0-384-79608-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,848,4119,8/27/2024,Aurora Chavez,Quiche,Santa Cruz del Quiche,0-06-007187-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,507,5543,2/14/2024,Sandra Alvarez,Quetzaltenango,Olintepeque,0-596-77209-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,551,4854,6/17/2024,Laura Garcia,Solola,Panajachel,0-913320-44-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,278,4855,7/9/2024,Rafael Mendoza,Sacatepequez,Ciudad Vieja,1-5282-2068-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,123,829,1/22/2024,Gustavo Campos,Totonicapan,Totonicapan,1-4684-2991-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,338,3093,4/21/2024,Natalia Cruz,Escuintla,Escuintla,1-951538-82-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,637,5707,8/9/2024,Roberto Ponce,Totonicapan,San Bartolo,0-542-12780-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,159,5559,1/6/2024,Gustavo Pacheco,Totonicapan,San Andres Xecul,0-337-61635-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,116,1953,1/8/2024,Carlos Sanchez,Peten,San Benito,1-4497-9682-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,286,7791,6/5/2024,Ruth Gomez,Retalhuleu,San Felipe,0-7906-6844-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,302,7070,2/17/2024,Diego Ponce,Totonicapan,San Andres Xecul,1-4403-7820-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,332,6260,6/30/2024,Pilar Velasquez,Chiquimula,San Jose La Arada,0-86106-736-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,248,5976,7/17/2024,Ricardo Romero,Totonicapan,San Cristobal Totonicapan,0-09-425891-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,321,5669,8/3/2024,Isabel Gomez,Izabal,Morales,1-02-595433-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,253,6322,4/16/2024,Diego Flores,Suchitepequez,San Antonio Suchitepequez,1-02-668623-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,184,7383,5/11/2024,Julio Guzman,Alta Verapaz,Tucuru,1-352-00874-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,801,7014,7/10/2024,Francisco Cortes,Zacapa,Gualan,0-931421-77-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,887,1795,8/5/2024,Roberto Diaz,Quiche,Santo Tomas Chichicastenango,1-130-70618-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,454,3021,7/11/2024,Gabriel Paredes,Peten,Sayaxche,1-4841-7508-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,948,4588,9/3/2024,Isabel Salazar,Jutiapa,Santa Catarina Mita,0-7144-0153-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,378,3185,7/20/2024,Arturo Mendoza,Retalhuleu,Retalhuleu,0-618-36527-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,283,4061,8/24/2024,Sergio Lopez,Guatemala,Mixco,1-888766-00-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,897,6375,8/8/2024,Gabriela Acosta,Totonicapan,San Andres Xecul,0-9845318-7-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,280,2170,9/2/2024,Laura Ortiz,Huehuetenango,Huehuetenango,0-08-753191-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,717,3450,5/28/2024,Tomas Vega,Suchitepequez,Patulul,0-8042-5318-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,437,647,9/1/2024,Luz Ramirez,Peten,Sayaxche,0-609-13753-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,125,5716,9/13/2024,Roberto Sanchez,Totonicapan,San Bartolo,0-408-85153-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,850,6735,7/15/2024,Sofia Flores,Santa Rosa,Barberena,0-04-886395-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,352,6482,2/7/2024,Raquel Garcia,Quetzaltenango,Cantel,1-117-14408-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,345,816,8/24/2024,Salvador Ramirez,Totonicapan,Totonicapan,1-03-303513-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,124,995,3/11/2024,Alejandra Rojas,Alta Verapaz,Tactic,1-07-902076-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,644,7872,7/2/2024,Luisa Navarro,Santa Rosa,Santa Maria Ixhuatan,0-01-061335-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,358,3758,4/25/2024,Rosario Ponce,Solola,San Juan La Laguna,1-218-13219-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,270,6432,4/13/2024,Eduardo Espinoza,Santa Rosa,Cuilapa,0-9565134-1-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,427,4671,9/12/2024,Adriana Reyes,El Progreso,San Antonio La Paz,0-09-555308-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,851,5943,9/18/2024,Rosa Romero,San Marcos,Tejutla,1-84821-668-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,450,546,7/14/2024,Alfredo Ortiz,Santa Rosa,Santa Maria Ixhuatan,0-612-27874-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,580,6373,6/20/2024,Silvia Mendoza,Jalapa,San Luis Jilotepeque,0-02-748812-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,437,3239,6/24/2024,Gabriela Aguilar,Totonicapan,San Cristobal Totonicapan,0-11-235515-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,775,5958,8/8/2024,Tomas Leon,El Progreso,Morazan,0-7869-5771-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,625,3876,7/24/2024,Laura Guzman,Totonicapan,Momostenango,0-345-26212-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,905,2201,8/12/2024,Raul Ramos,Suchitepequez,Mazatenango,0-549-06340-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,891,6521,8/25/2024,Felipe Martinez,Zacapa,Teculutan,1-271-21260-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,665,5916,1/11/2024,Julia Martinez,Guatemala,Guatemala City,0-9510284-3-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,772,6700,6/10/2024,Julia Sanchez,Izabal,El Estor,1-68821-883-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,532,6836,4/7/2024,Mariana Ibarra,Jalapa,Mataquescuintla,1-196-71325-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,651,1704,8/10/2024,Ana Cabrera,Retalhuleu,San Felipe,1-5310-4607-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,867,3074,5/3/2024,Carmen Perez,Totonicapan,Momostenango,1-02-743330-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,488,4862,1/26/2024,Javier Paredes,Quiche,Uspantan,0-87881-617-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,911,7862,4/1/2024,Marcelo Fernandez,Izabal,Puerto Barrios,1-893220-02-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,886,4067,1/23/2024,Vicente Cabrera,Alta Verapaz,Tucuru,0-454-12626-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,501,5453,1/8/2024,Rafael Jimenez,El Progreso,Morazan,1-341-33693-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,572,2105,6/10/2024,Rosario Ponce,Retalhuleu,San Sebastian,0-09-773302-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,464,4703,6/13/2024,Emilio Alvarez,Solola,San Juan La Laguna,0-588-61202-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,768,7787,8/8/2024,Andres Pacheco,Sacatepequez,Antigua Guatemala,1-09-741112-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,861,3391,3/31/2024,Susana Diaz,Santa Rosa,Cuilapa,0-565-34866-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,528,4310,8/14/2024,Alfredo Gomez,Jutiapa,Santa Catarina Mita,1-86371-360-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,953,3123,6/21/2024,Andres Vega,Suchitepequez,San Antonio Suchitepequez,1-888082-46-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,262,2843,4/27/2024,Patricia Torres,Sacatepequez,Ciudad Vieja,0-7233-0672-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,835,7903,5/2/2024,Claudia Ramirez,Izabal,El Estor,1-942239-91-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,116,3084,1/1/2024,Rafael Silva,Zacapa,Teculutan,1-00-632961-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,628,1052,2/21/2024,Marcelo Velasquez,Suchitepequez,Mazatenango,1-82995-635-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,175,7008,3/20/2024,Manuel Ortiz,Jutiapa,El Progreso,1-227-79375-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,628,3192,7/5/2024,Ismael Silva,Guatemala,San Miguel Petapa,1-62555-446-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,610,1561,7/16/2024,Natalia Alvarez,Jalapa,Mataquescuintla,1-59776-821-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,860,6834,5/22/2024,Beatriz Jimenez,El Progreso,Morazan,1-71956-085-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,803,7044,7/17/2024,Ramon Gomez,Solola,San Pedro La Laguna,1-04-843079-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,853,5091,4/19/2024,Jose Silva,Quiche,Uspantan,0-18-383336-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,335,1709,3/16/2024,Mario Ramirez,Huehuetenango,La Democracia,0-12-679627-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,492,5432,4/26/2024,Aurora Gonzalez,Retalhuleu,Retalhuleu,0-03-381517-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,523,2547,6/9/2024,Beatriz Hernandez,Jutiapa,El Progreso,0-18-310502-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,328,594,3/2/2024,Alfredo Martinez,Baja Verapaz,Cubulco,1-76598-464-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,346,4608,3/26/2024,Pablo Reyes,Huehuetenango,San Juan Atitan,0-682-96240-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,566,5382,5/6/2024,Pedro Rivera,Quetzaltenango,Olintepeque,1-4812-8765-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,532,3150,8/10/2024,Arturo Rodriguez,El Progreso,San Antonio La Paz,0-572-06354-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,916,4233,5/24/2024,Luis Morales,Retalhuleu,Retalhuleu,1-56210-558-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,535,1251,1/18/2024,Monica Salazar,Suchitepequez,Mazatenango,1-06-224879-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,374,6566,7/26/2024,Yolanda Perez,Chiquimula,Camotan,1-80482-315-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,127,3162,2/29/2024,Raquel Ortiz,Izabal,Los Amates,1-86850-417-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,206,517,7/2/2024,Luisa Flores,Sacatepequez,Ciudad Vieja,1-67297-098-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,772,6205,9/13/2024,Patricia Morales,San Marcos,Tejutla,1-4744-8672-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,513,3190,5/9/2024,Rosario Gonzalez,Suchitepequez,San Bernardino,1-143-20203-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,276,5483,5/10/2024,Marcela Garcia,Alta Verapaz,Tactic,0-04-989323-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,502,1840,3/31/2024,Mario Medina,Huehuetenango,La Democracia,0-7022-9547-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,498,859,4/30/2024,Pedro Aguilar,San Marcos,Sibinal,1-870351-29-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,881,7688,9/1/2024,Silvia Flores,Jutiapa,Santa Catarina Mita,0-674-52147-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,359,4674,9/8/2024,Rosario Lopez,Baja Verapaz,Salama,1-72787-092-1
